BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
200,20000,3,0,2,2,22,"24000
"
200,20000,3,0,2,2,22,"24000
"
210,21030,3,1,11,0,0,"9999999
"
515,51500,3,7,71,2,22,"24000
"
210,21040,3,6,63,1,13,"24000
"
210,21050,3,3,30,2,22,"24000
"
200,20000,3,0,2,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
210,21030,3,6,63,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
200,20000,3,5,50,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
210,21030,3,1,16,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,1,16,2,22,"24000
"
500,50000,3,3,30,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
515,51500,3,7,71,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
210,21060,3,2,22,2,22,"24000
"
200,20000,3,1,16,2,22,"24000
"
210,21030,3,6,61,2,22,"24000
"
515,51500,3,10,101,0,0,"24000
"
465,46544,3,6,63,2,22,"24000
"
500,50000,3,6,63,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
210,21030,3,2,23,1,13,"24000
"
200,20000,3,7,71,2,22,"24000
"
210,21040,3,10,101,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
450,45000,3,7,71,2,22,"24000
"
515,51500,3,6,63,2,22,"24000
"
200,20000,3,7,71,2,22,"24000
"
514,51400,3,10,101,2,25,"24000
"
210,21050,3,0,2,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
518,51800,3,6,63,2,22,"24000
"
600,60094,3,6,61,2,22,"24000
"
600,60045,3,6,65,2,22,"24000
"
500,50000,3,6,63,2,22,"24000
"
150,15000,3,5,50,2,22,"24000
"
600,60045,3,6,63,2,22,"24000
"
438,43800,3,11,114,2,22,"24000
"
300,30015,3,7,71,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
300,30015,3,8,81,2,22,"24000
"
250,25000,3,11,116,1,14,"24000
"
150,15000,3,1,12,0,0,"9999999
"
150,15000,3,1,11,0,0,"9999999
"
250,25000,3,6,63,2,22,"24000
"
300,30065,3,10,101,1,13,"24000
"
300,30060,3,6,63,1,13,"24000
"
260,26030,3,10,101,2,22,"24000
"
250,25000,3,6,63,1,13,"24000
"
515,51500,3,10,101,2,22,"24000
"
150,15000,3,6,63,0,0,"24000
"
500,50000,3,8,81,2,28,"24000
"
300,30065,3,7,71,0,0,"24000
"
300,30025,3,10,101,1,13,"24000
"
300,30065,3,10,101,2,22,"24000
"
210,21050,3,8,81,2,22,"24000
"
250,25000,3,6,63,2,28,"24000
"
200,20000,3,2,23,2,22,"24000
"
300,30065,3,6,63,2,22,"24000
"
260,26060,3,7,71,1,14,"24000
"
405,40500,3,6,65,0,0,"24000
"
210,21030,3,3,30,2,22,"24000
"
250,25000,3,6,63,2,22,"24000
"
200,20000,3,6,64,2,28,"24000
"
200,20000,3,4,40,2,22,"24000
"
250,25000,3,6,65,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
250,25000,3,2,22,1,13,"24000
"
250,25000,3,6,65,2,22,"24000
"
250,25000,3,6,63,2,22,"24000
"
210,21050,3,2,23,2,22,"24000
"
200,20000,3,2,22,2,22,"24000
"
200,20000,3,2,23,2,27,"24000
"
200,20000,3,2,23,0,0,"9999999
"
260,26020,3,6,63,2,22,"24000
"
250,25000,3,6,63,1,13,"24000
"
453,45300,3,6,61,0,0,"24000
"
250,25000,3,6,61,2,22,"24000
"
438,43800,3,10,101,1,13,"24000
"
453,45300,3,11,114,2,22,"24000
"
453,45300,3,6,63,2,22,"24000
"
430,43000,3,2,26,2,28,"24000
"
260,26030,3,6,64,1,14,"24000
"
150,15000,3,6,63,1,14,"24000
"
300,30030,3,7,71,2,22,"24000
"
250,25000,3,8,81,2,22,"24000
"
518,51800,3,6,63,2,22,"24000
"
250,25000,3,10,101,2,22,"24000
"
210,21060,3,6,63,2,22,"24000
"
405,40500,3,6,63,2,28,"24000
"
250,25000,3,6,63,2,22,"24000
"
300,30065,3,11,114,1,13,"24000
"
300,30015,3,10,101,2,25,"24000
"
260,26020,3,2,25,2,22,"24000
"
150,15000,3,11,114,0,0,"24000
"
150,15000,3,8,81,0,0,"24000
"
250,25000,3,8,81,1,14,"24000
"
200,20000,3,6,65,2,23,"24000
"
300,30050,3,6,65,0,0,"24000
"
300,30025,3,10,101,2,22,"24000
"
250,25000,3,6,63,2,22,"24000
"
250,25000,3,10,101,2,22,"24000
"
260,26030,3,6,63,2,22,"24000
"
260,26091,3,6,63,2,22,"24000
"
300,30015,3,10,101,2,22,"24000
"
210,21040,3,1,16,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
600,60055,3,2,25,0,0,"9999999
"
210,21040,3,2,23,2,22,"24000
"
210,21040,3,0,2,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
210,21030,3,2,23,2,22,"24000
"
210,21050,3,7,71,2,22,"24000
"
210,21050,3,7,71,2,22,"24000
"
210,21050,3,10,101,1,13,"24000
"
150,15000,3,7,71,2,22,"24000
"
200,20000,3,8,81,2,22,"24000
"
300,30015,3,6,63,1,13,"24000
"
200,20000,3,2,23,2,22,"24000
"
210,21040,3,2,26,2,22,"24000
"
260,26030,3,7,71,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,1,17,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
210,21040,3,1,16,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
502,50200,3,11,116,2,23,"24000
"
521,52100,3,1,12,0,0,"9999999
"
710,71042,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
400,40000,3,1,12,0,0,"9999999
"
400,40000,3,1,11,0,0,"9999999
"
500,50000,3,7,71,2,22,"24000
"
200,20000,3,1,17,2,22,"24000
"
433,43300,3,10,101,2,23,"24000
"
521,52100,3,11,114,2,27,"24000
"
521,52140,3,6,63,1,14,"24000
"
433,43300,3,6,63,1,14,"24000
"
200,20000,3,6,61,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
600,60015,3,8,81,2,22,"24000
"
300,30015,3,0,1,0,0,"9999999
"
500,50000,3,2,22,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,6,63,2,25,"24000
"
434,43400,3,11,114,2,22,"24000
"
436,43600,3,2,26,0,0,"9999999
"
436,43600,3,1,16,0,0,"9999999
"
436,43600,3,1,14,0,0,"9999999
"
540,54000,3,7,71,0,0,"24000
"
260,26010,3,1,17,0,0,"9999999
"
532,53200,3,11,115,2,22,"24000
"
200,20000,3,6,63,2,23,"24000
"
200,20000,3,6,64,2,23,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,4,40,2,22,"24000
"
455,45500,3,7,71,0,0,"24000
"
521,52100,3,11,114,2,22,"24000
"
465,46530,3,10,101,2,22,"24000
"
200,20000,3,7,71,2,22,"24000
"
542,54200,3,11,114,2,23,"24000
"
421,42100,3,11,114,2,23,"24000
"
200,20000,3,6,65,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,64,2,22,"24000
"
521,52100,3,6,61,0,0,"24000
"
500,50000,3,11,114,2,27,"24000
"
200,20000,3,2,26,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
600,60045,3,7,71,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
250,25000,3,6,64,2,22,"24000
"
200,20000,3,8,81,2,22,"24000
"
200,20000,3,4,40,1,13,"24000
"
200,20000,3,7,71,2,22,"24000
"
200,20000,3,6,63,1,14,"24000
"
200,20000,3,7,71,2,22,"24000
"
300,30015,3,1,14,0,0,"9999999
"
300,30015,3,1,12,0,0,"9999999
"
250,25000,3,7,71,2,22,"24000
"
250,25000,3,6,63,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,8,81,2,22,"24000
"
200,20000,3,6,64,2,22,"24000
"
522,52200,3,11,114,2,27,"24000
"
200,20000,3,11,114,2,22,"24000
"
500,50000,3,10,101,2,28,"24000
"
513,51300,3,0,2,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,6,63,2,28,"24000
"
200,20000,3,7,71,2,22,"24000
"
200,20000,3,4,40,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
511,51100,3,10,101,1,13,"24000
"
260,26010,3,7,71,2,22,"24000
"
521,52150,3,10,101,2,27,"24000
"
210,21030,3,6,63,2,28,"24000
"
521,52140,3,6,63,2,22,"24000
"
210,21030,3,6,63,2,22,"24000
"
210,21030,3,6,63,2,22,"24000
"
599,59900,3,2,26,2,22,"24000
"
600,60099,3,6,61,2,22,"24000
"
518,51800,3,6,63,1,14,"24000
"
517,51700,3,11,114,2,22,"24000
"
600,60027,3,10,101,2,22,"24000
"
260,26055,3,6,63,1,13,"24000
"
500,50010,3,7,71,2,22,"24000
"
515,51500,3,7,71,2,22,"24000
"
210,21030,3,2,25,2,22,"24000
"
210,21030,3,6,63,2,22,"24000
"
452,45213,3,11,114,2,23,"24000
"
210,21030,3,2,26,2,22,"24000
"
260,26010,3,7,71,2,22,"24000
"
521,52100,3,11,114,2,22,"24000
"
300,30015,3,6,63,2,22,"24000
"
521,52100,3,10,101,2,22,"24000
"
521,52100,3,6,63,2,22,"24000
"
210,21050,3,6,61,2,22,"24000
"
517,51700,3,8,81,1,14,"24000
"
521,52100,3,10,101,2,22,"24000
"
500,50000,3,10,101,2,22,"24000
"
500,50000,3,6,61,2,22,"24000
"
413,41300,3,10,101,0,0,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,2,22,2,22,"24000
"
200,20000,3,6,63,1,13,"24000
"
515,51500,3,6,63,2,22,"24000
"
200,20000,3,0,2,1,13,"24000
"
200,20000,3,0,2,2,22,"24000
"
710,71042,3,6,63,2,22,"24000
"
300,30015,3,0,2,0,0,"9999999
"
300,30065,3,10,101,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,63,1,13,"24000
"
200,20000,3,7,71,2,22,"24000
"
300,30015,3,10,101,2,22,"24000
"
200,20000,3,0,2,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
500,50010,3,0,2,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
515,51500,3,7,71,2,22,"24000
"
515,51500,3,10,101,2,22,"24000
"
515,51500,3,10,101,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
150,15000,3,8,81,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,61,2,22,"24000
"
300,30015,3,0,2,1,13,"24000
"
300,30050,3,6,63,2,22,"24000
"
300,30020,3,11,114,2,27,"24000
"
200,20000,3,2,26,2,22,"24000
"
210,21020,3,6,63,2,22,"24000
"
600,60031,3,8,81,2,22,"24000
"
300,30025,3,4,40,0,0,"24000
"
434,43400,3,4,40,0,0,"24000
"
150,15000,3,10,101,2,22,"24000
"
260,26010,3,2,23,2,22,"24000
"
300,30015,3,7,71,2,22,"24000
"
600,60027,3,1,17,0,0,"9999999
"
410,41000,3,6,63,2,22,"24000
"
260,26020,3,0,1,0,0,"9999999
"
521,52100,3,0,2,2,22,"24000
"
260,26010,3,6,63,2,22,"24000
"
434,43400,3,1,16,0,0,"24000
"
210,21040,3,2,23,2,22,"24000
"
210,21040,3,1,16,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
210,21040,3,3,30,2,22,"24000
"
500,50000,3,11,116,2,23,"24000
"
515,51500,3,7,71,2,22,"24000
"
515,51500,3,6,63,2,22,"24000
"
300,30030,3,6,63,1,14,"24000
"
200,20000,3,6,63,2,22,"24000
"
521,52100,3,2,23,0,0,"9999999
"
300,30025,3,1,17,2,22,"24000
"
300,30025,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,61,2,22,"24000
"
200,20000,3,10,101,2,27,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
514,51400,3,6,63,2,22,"24000
"
260,26020,3,0,2,2,22,"24000
"
260,26030,3,0,2,2,22,"24000
"
300,30015,3,2,25,0,0,"9999999
"
300,30015,3,1,16,0,0,"9999999
"
260,26020,3,6,63,2,22,"24000
"
300,30030,3,6,63,2,22,"24000
"
521,52100,3,1,14,0,0,"9999999
"
521,52100,3,1,11,0,0,"9999999
"
300,30025,3,6,63,2,22,"24000
"
260,26010,3,8,81,2,22,"24000
"
150,15000,3,10,101,2,25,"24000
"
260,26020,3,6,61,2,22,"24000
"
300,30015,3,6,63,1,13,"24000
"
200,20000,3,6,61,2,22,"24000
"
200,20000,3,2,23,1,14,"24000
"
210,21040,3,2,26,2,22,"24000
"
260,26010,3,4,40,2,22,"24000
"
260,26010,3,1,12,2,22,"24000
"
300,30030,3,6,63,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
500,50000,3,6,63,2,22,"24000
"
500,50010,3,3,30,2,22,"24000
"
500,50000,3,0,2,2,23,"24000
"
500,50000,3,10,101,0,0,"24000
"
260,26042,3,7,71,2,22,"24000
"
210,21030,3,3,30,1,14,"24000
"
300,30025,3,11,115,2,28,"24000
"
300,30025,3,7,71,2,22,"24000
"
210,21030,3,2,26,0,0,"9999999
"
210,21030,3,1,16,0,0,"9999999
"
210,21030,3,0,2,0,0,"9999999
"
521,52100,3,11,116,2,27,"24000
"
260,26010,3,6,63,1,13,"24000
"
500,50000,3,6,63,2,22,"24000
"
210,21040,3,3,30,1,13,"24000
"
434,43400,3,1,17,0,0,"9999999
"
260,26010,3,3,30,2,22,"24000
"
200,20000,3,2,22,2,22,"24000
"
521,52100,3,7,71,2,22,"24000
"
400,40000,3,11,114,2,25,"24000
"
150,15000,3,7,71,1,13,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
300,30065,3,10,101,2,22,"24000
"
200,20000,3,4,40,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
600,60024,3,10,101,1,14,"24000
"
300,30015,3,7,71,2,22,"24000
"
534,53400,3,2,23,0,0,"9999999
"
200,20000,3,6,64,2,22,"24000
"
200,20000,3,1,15,2,22,"24000
"
210,21020,3,11,114,2,27,"24000
"
600,60099,3,6,63,2,22,"24000
"
210,21030,3,2,22,2,22,"24000
"
540,54000,3,4,40,2,22,"24000
"
600,60044,3,7,71,2,22,"24000
"
600,60079,3,7,71,2,23,"24000
"
200,20000,3,6,63,2,22,"24000
"
210,21040,3,0,2,2,22,"24000
"
456,45600,3,10,101,2,25,"24000
"
210,21050,3,2,23,2,22,"24000
"
260,26030,3,1,12,0,0,"9999999
"
457,45710,3,7,71,2,28,"24000
"
260,26030,3,1,17,0,0,"9999999
"
200,20000,3,6,61,2,22,"24000
"
521,52130,3,3,30,2,28,"24000
"
200,20000,3,2,26,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,6,61,2,23,"24000
"
200,20000,3,6,63,2,28,"24000
"
500,50000,3,7,71,0,0,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,2,22,1,14,"24000
"
260,26010,3,1,15,0,0,"9999999
"
200,20000,3,6,63,2,22,"24000
"
710,71042,3,6,65,2,22,"24000
"
260,26030,3,10,101,2,25,"24000
"
200,20000,3,2,23,2,22,"24000
"
518,51800,3,6,63,2,22,"24000
"
425,42500,3,2,22,0,0,"24000
"
600,60027,3,6,63,2,22,"24000
"
465,46544,3,6,63,2,22,"24000
"
260,26010,3,7,71,2,22,"24000
"
521,52100,3,10,101,2,23,"24000
"
200,20000,3,5,50,2,22,"24000
"
600,60031,3,6,63,2,23,"24000
"
600,60099,3,7,71,2,22,"24000
"
600,60099,3,11,114,2,22,"24000
"
210,21040,3,6,63,2,22,"24000
"
300,30025,3,6,63,2,25,"24000
"
300,30025,3,6,63,2,25,"24000
"
210,21040,3,1,14,2,22,"24000
"
260,26060,3,6,64,2,22,"24000
"
210,21070,3,10,101,2,22,"24000
"
453,45300,3,6,63,2,22,"24000
"
465,46500,3,10,101,1,13,"24000
"
210,21050,3,6,63,2,22,"24000
"
200,20000,3,1,12,2,22,"24000
"
200,20000,3,6,61,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,8,81,2,22,"24000
"
210,21040,3,2,23,1,13,"24000
"
300,30050,3,10,101,2,22,"24000
"
300,30050,3,10,101,2,22,"24000
"
300,30050,3,10,101,2,22,"24000
"
300,30050,3,10,101,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
260,26030,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,23,"24000
"
299,29900,3,6,61,2,22,"24000
"
515,51500,3,10,101,2,22,"24000
"
210,21030,3,0,2,2,22,"24000
"
200,20000,3,7,71,2,27,"24000
"
465,46530,3,1,15,0,0,"9999999
"
436,43600,3,0,2,0,0,"9999999
"
600,60099,3,6,63,2,22,"24000
"
600,60099,3,7,71,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
210,21050,3,0,1,0,0,"9999999
"
210,21040,3,6,63,2,22,"24000
"
210,21060,3,6,63,2,22,"24000
"
600,60031,3,11,114,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
521,52100,3,6,63,2,22,"24000
"
210,21040,3,2,26,1,13,"24000
"
600,60023,3,1,15,2,22,"24000
"
210,21030,3,7,71,2,22,"24000
"
210,21040,3,6,63,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
210,21030,3,0,2,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
518,51800,3,6,63,2,22,"24000
"
210,21050,3,4,40,2,22,"24000
"
200,20000,3,6,61,2,22,"24000
"
210,21030,3,7,71,2,22,"24000
"
200,20000,3,2,25,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
260,26010,3,1,14,0,0,"9999999
"
518,51800,3,10,101,1,13,"24000
"
200,20000,3,6,65,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
524,52400,3,11,114,2,22,"24000
"
200,20000,3,0,2,2,23,"24000
"
200,20000,3,2,26,2,22,"24000
"
200,20000,3,1,16,2,22,"24000
"
210,21050,3,2,23,2,22,"24000
"
300,30030,3,6,65,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
210,21040,3,6,63,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,2,26,2,22,"24000
"
200,20000,3,6,63,1,13,"24000
"
250,25000,3,6,63,2,22,"24000
"
521,52140,3,8,81,2,22,"24000
"
200,20000,3,5,50,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
600,60011,3,11,114,2,23,"24000
"
250,25000,3,10,101,2,22,"24000
"
200,20000,3,2,23,1,13,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
500,50000,3,10,101,2,23,"24000
"
210,21030,3,2,23,2,22,"24000
"
200,20000,3,7,71,2,22,"24000
"
260,26020,3,1,17,0,0,"9999999
"
600,60033,3,6,65,2,27,"24000
"
200,20000,3,2,25,2,22,"24000
"
210,21050,3,2,23,0,0,"9999999
"
200,20000,3,10,101,1,14,"24000
"
200,20000,3,1,16,1,13,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,6,61,2,22,"24000
"
210,21050,3,3,30,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,0,2,2,22,"24000
"
300,30015,3,0,1,0,0,"9999999
"
500,50000,3,10,101,2,27,"24000
"
500,50000,3,11,116,2,27,"24000
"
200,20000,3,1,14,2,22,"24000
"
200,20000,3,4,40,2,22,"24000
"
200,20000,3,6,65,2,22,"24000
"
500,50000,3,4,40,2,22,"24000
"
600,60094,3,10,101,2,22,"24000
"
200,20000,3,6,64,2,28,"24000
"
200,20000,3,11,114,2,22,"24000
"
200,20000,3,0,2,1,13,"24000
"
200,20000,3,1,16,2,22,"24000
"
200,20000,3,6,61,2,22,"24000
"
500,50000,3,11,114,2,27,"24000
"
260,26055,3,10,101,2,27,"24000
"
200,20000,3,2,23,2,22,"24000
"
500,50000,3,1,14,0,0,"9999999
"
500,50000,3,0,2,0,0,"9999999
"
200,20000,3,4,40,2,22,"24000
"
502,50200,3,11,114,2,23,"24000
"
200,20000,3,7,71,2,25,"24000
"
600,60031,3,7,71,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
200,20000,3,1,16,2,22,"24000
"
200,20000,3,6,64,2,22,"24000
"
210,21040,3,6,65,1,13,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,10,101,2,22,"24000
"
200,20000,3,7,71,2,22,"24000
"
300,30025,3,10,101,2,22,"24000
"
300,30065,3,10,101,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,65,2,22,"24000
"
200,20000,3,1,12,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
413,41300,3,11,116,0,0,"24000
"
260,26094,3,11,114,2,22,"24000
"
521,52140,3,6,64,2,23,"24000
"
521,52100,3,11,114,2,25,"24000
"
200,20000,3,6,63,2,22,"24000
"
210,21040,3,2,23,2,22,"24000
"
501,50100,3,10,101,2,22,"24000
"
520,52000,3,8,81,2,22,"24000
"
524,52400,3,0,2,2,22,"24000
"
515,51500,3,10,101,2,22,"24000
"
515,51500,3,10,101,2,22,"24000
"
210,21030,3,2,22,2,22,"24000
"
500,50000,3,6,61,1,14,"24000
"
210,21030,3,3,30,2,22,"24000
"
502,50200,3,1,17,0,0,"9999999
"
502,50200,3,1,15,0,0,"9999999
"
502,50200,3,1,14,0,0,"9999999
"
300,30050,3,6,63,2,22,"24000
"
260,26020,3,6,63,2,22,"24000
"
210,21030,3,6,63,0,0,"24000
"
521,52100,3,1,12,0,0,"9999999
"
260,26010,3,10,101,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
521,52100,3,11,114,2,23,"24000
"
521,52100,3,11,114,2,23,"24000
"
521,52100,3,11,114,2,23,"24000
"
210,21040,3,6,65,2,22,"24000
"
210,21050,3,5,50,2,22,"24000
"
200,20000,3,2,22,2,22,"24000
"
200,20000,3,3,30,1,13,"24000
"
453,45300,3,6,64,0,0,"24000
"
200,20000,3,6,61,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,2,23,2,22,"24000
"
517,51700,3,10,101,2,22,"24000
"
200,20000,3,10,101,0,0,"24000
"
210,21040,3,2,22,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,10,101,2,22,"24000
"
200,20000,3,3,30,2,22,"24000
"
200,20000,3,2,25,2,22,"24000
"
540,54000,3,7,71,0,0,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,6,63,2,22,"24000
"
200,20000,3,8,81,1,14,"240000
"
534,53400,3,11,114,2,22,"240000
"
434,43400,3,0,1,0,0,"9999999
"
500,50000,3,11,114,2,22,"240000
"
500,50000,3,11,116,2,22,"240000
"
500,50000,3,11,114,2,22,"240000
"
500,50000,3,11,114,2,22,"240000
"
515,51500,3,11,114,2,22,"240000
"
410,41000,3,10,101,1,14,"240000
"
200,20000,3,6,63,2,22,"240000
"
434,43400,3,11,115,2,22,"240000
"
502,50200,3,10,101,2,23,"240000
"
521,52100,3,11,114,2,22,"240000
"
521,52100,3,11,114,2,22,"240000
"
453,45300,3,11,116,2,22,"240000
"
150,15000,3,11,115,2,22,"240000
"
600,60031,3,8,81,2,22,"240000
"
500,50000,3,10,101,2,22,"240000
"
521,52100,3,2,23,0,0,"9999999
"
521,52100,3,1,12,0,0,"9999999
"
521,52100,3,11,114,2,22,"240000
"
521,52100,3,10,101,2,22,"240100
"
420,42000,3,11,114,2,22,"240100
"
200,20000,3,6,63,1,13,"24030
"
500,50000,3,11,116,2,22,"240380
"
210,21040,3,3,30,1,13,"24060
"
502,50200,3,6,63,2,22,"24100
"
150,15000,3,10,101,2,22,"24100
"
452,45213,3,6,63,2,22,"24100
"
210,21030,3,0,2,2,22,"24100
"
501,50100,3,11,116,2,22,"241000
"
521,52100,3,10,101,2,22,"241000
"
500,50000,3,10,101,2,22,"241000
"
600,60011,3,1,15,0,0,"9999999
"
600,60011,3,1,16,0,0,"9999999
"
500,50000,3,11,116,2,23,"24120
"
501,50100,3,6,63,0,0,"24150
"
500,50000,3,6,63,2,22,"24200
"
410,41000,3,6,61,2,22,"24200
"
200,20000,3,6,63,1,13,"24200
"
515,51500,3,10,101,2,22,"24200
"
300,30015,3,6,63,2,22,"24200
"
521,52100,3,1,14,0,0,"9999999
"
210,21030,3,3,30,2,22,"24200
"
200,20000,3,2,23,2,23,"24200
"
200,20000,3,1,16,2,22,"24200
"
421,42100,3,10,101,2,22,"24200
"
300,30065,3,11,115,2,22,"24200
"
515,51500,3,10,101,2,22,"24200
"
515,51500,3,6,63,2,22,"24200
"
200,20000,3,7,71,0,0,"24200
"
500,50000,3,1,14,0,0,"9999999
"
160,16020,3,10,101,2,22,"24200
"
513,51300,3,6,61,2,22,"24200
"
210,21060,3,7,71,2,22,"24200
"
521,52100,3,11,114,2,23,"24200
"
521,52140,3,11,114,2,27,"24200
"
436,43610,3,8,81,2,22,"24200
"
200,20000,3,6,64,2,23,"24200
"
500,50000,3,11,114,2,22,"242000
"
150,15000,3,10,101,1,14,"242000
"
521,52100,3,11,115,2,23,"242000
"
521,52100,3,11,115,2,23,"242000
"
200,20000,3,10,101,2,22,"242000
"
410,41000,3,3,30,0,0,"24300
"
200,20000,3,0,2,2,22,"24300
"
200,20000,3,2,23,2,22,"24300
"
210,21050,3,3,30,2,22,"24300
"
200,20000,3,6,64,2,22,"24300
"
540,54000,3,7,71,0,0,"24300
"
200,20000,3,2,26,2,22,"24300
"
600,60079,3,7,71,2,22,"24300
"
521,52100,3,0,2,1,14,"24300
"
260,26010,3,5,50,2,23,"24300
"
524,52400,3,6,63,2,22,"24300
"
200,20000,3,2,25,2,22,"24300
"
516,51600,3,11,114,2,22,"243000
"
521,52100,3,11,114,2,22,"243000
"
453,45300,3,10,101,2,29,"24380
"
300,30050,3,3,30,2,22,"24400
"
200,20000,3,6,61,1,13,"24400
"
300,30015,3,2,26,0,0,"9999999
"
200,20000,3,6,63,2,22,"24400
"
200,20000,3,3,30,2,22,"24400
"
518,51800,3,5,50,0,0,"24400
"
200,20000,3,6,63,2,22,"24400
"
200,20000,3,6,63,0,0,"24400
"
260,26030,3,6,61,2,22,"24400
"
434,43400,3,6,63,2,22,"24400
"
513,51300,3,7,71,2,22,"24400
"
500,50010,3,6,63,2,22,"24400
"
210,21050,3,7,71,2,22,"24400
"
200,20000,3,1,16,1,13,"24400
"
200,20000,3,0,2,0,0,"24400
"
200,20000,3,6,63,2,22,"24400
"
501,50100,3,11,114,2,25,"244060
"
521,52100,3,11,114,2,22,"244570
"
200,20000,3,10,101,0,0,"2450
"
200,20000,3,2,23,2,22,"24500
"
200,20000,3,1,17,2,22,"24500
"
200,20000,3,6,63,2,22,"24500
"
500,50000,3,10,101,2,22,"24500
"
452,45212,3,7,71,2,22,"24500
"
521,52120,3,0,2,0,0,"24500
"
300,30065,3,11,115,2,22,"24500
"
260,26020,3,6,61,2,22,"24500
"
260,26020,3,7,71,2,22,"24500
"
